"Trips","Income","Age","Edu","Marriage","Gender","Year"
1,6,7,3,2,2,2016
3,5,7,3,2,2,2016
1,1,9,3,2,2,2016
1,2,3,5,1,2,2016
0,2,8,1,2,2,2016
1,2,5,4,2,2,2016
0,8,8,1,2,1,2016
4,3,9,1,2,1,2016
4,2,2,3,1,1,2016
7,5,4,5,1,1,2016
2,4,7,4,2,2,2016
4,1,1,2,1,2,2016
8,8,5,6,1,1,2016
0,3,10,1,2,2,2016
0,1,2,3,1,1,2016
2,5,9,2,2,1,2016
0,7,8,4,2,1,2016
2,9,6,6,2,1,2016
2,6,7,3,2,2,2016
1,3,3,5,1,2,2016
0,2,10,1,4,2,2016
3,2,3,5,1,2,2016
1,6,8,3,2,2,2016
0,4,7,3,2,2,2016
3,1,2,5,1,1,2016
3,5,5,5,1,2,2016
0,2,10,5,2,1,2016
9,3,5,2,2,2,2016
0,1,3,3,1,1,2016
0,5,7,2,2,2,2016
1,1,3,5,1,1,2016
1,6,7,3,1,2,2016
1,5,6,3,2,2,2016
2,3,4,6,1,1,2016
0,2,7,2,2,2,2016
0,2,10,1,2,1,2016
1,8,6,6,2,2,2016
1,8,8,5,4,1,2016
0,5,6,2,2,1,2016
0,2,10,1,2,2,2016
0,5,5,5,2,2,2016
0,1,2,4,1,2,2016
1,2,10,1,2,2,2016
10,8,6,5,2,1,2016
1,1,5,3,2,2,2016
1,6,7,4,3,1,2016
0,3,9,3,2,1,2016
0,4,6,3,2,2,2016
2,5,3,5,1,1,2016
1,8,9,5,2,1,2016
1,8,6,6,2,2,2016
0,6,7,3,2,1,2016
1,5,4,5,1,2,2016
3,5,5,2,2,2,2016
2,5,5,4,2,2,2016
0,2,1,2,1,1,2016
0,7,3,4,1,1,2016
3,5,4,5,2,2,2016
0,5,5,5,2,1,2016
5,5,4,4,2,1,2016
0,6,4,5,1,1,2016
4,2,8,3,2,1,2016
1,2,7,3,2,2,2016
0,6,4,5,1,1,2016
1,3,2,4,1,2,2016
1,6,4,5,1,1,2016
2,2,7,2,3,1,2016
0,2,10,1,2,1,2016
1,2,9,2,2,2,2016
0,2,10,1,4,2,2016
0,4,7,1,2,1,2016
2,5,7,2,2,1,2016
0,2,10,1,4,2,2016
1,3,8,2,2,2,2016
0,1,1,1,1,2,2016
1,5,9,4,2,1,2016
0,2,10,1,2,1,2016
3,8,5,6,2,1,2016
1,6,7,3,2,2,2016
1,7,10,4,2,2,2016
1,2,7,4,2,2,2016
1,5,6,4,1,1,2016
1,7,4,5,1,2,2016
2,2,10,3,2,1,2016
3,7,7,4,1,1,2016
0,6,7,3,2,1,2016
2,5,5,5,2,1,2016
1,6,4,4,2,2,2016
4,9,6,6,2,1,2016
3,5,7,3,2,2,2016
1,1,2,3,1,2,2016
1,2,3,5,1,1,2016
0,3,7,3,1,1,2016
3,1,2,3,1,2,2016
1,6,7,3,2,2,2016
0,2,8,1,2,1,2016
0,6,8,1,4,2,2016
0,8,8,6,2,2,2016
1,1,6,3,2,2,2016
0,2,6,5,2,2,2016
3,7,7,4,2,1,2016
2,3,3,5,1,1,2016
1,3,7,3,2,2,2016
1,6,7,3,2,2,2016
3,5,4,5,1,2,2016
0,2,10,2,2,1,2016
9,6,7,4,2,2,2016
0,2,9,1,4,1,2016
0,2,5,6,2,1,2016
1,2,9,1,4,1,2016
0,2,8,1,4,2,2016
1,2,9,1,4,2,2016
0,6,6,4,2,1,2016
1,10,8,6,2,1,2016
6,8,5,6,2,2,2016
3,6,4,5,2,1,2016
3,3,4,5,1,1,2016
0,2,4,5,1,1,2016
1,3,3,5,1,2,2016
5,1,6,3,2,2,2016
1,5,6,3,2,2,2016
0,2,8,1,2,2,2016
1,6,6,5,2,1,2016
3,10,8,5,2,1,2016
0,4,7,2,2,2,2016
0,2,9,1,2,2,2016
1,1,7,3,2,2,2016
2,6,4,5,1,1,2016
2,3,8,2,4,2,2016
3,8,5,6,2,2,2016
0,4,9,3,2,1,2016
0,6,7,3,2,1,2016
0,3,10,1,2,1,2016
5,5,4,5,1,2,2016
5,1,7,4,2,2,2016
2,8,8,3,2,1,2016
0,2,10,1,2,2,2016
2,8,8,4,2,2,2016
0,5,3,5,1,2,2016
1,5,3,5,1,1,2016
1,1,8,1,2,2,2016
0,1,7,2,2,2,2016
2,5,8,4,2,1,2016
0,2,10,1,4,2,2016
0,6,7,3,2,1,2016
3,2,9,1,4,1,2016
1,6,7,3,2,2,2016
0,2,9,2,2,1,2016
0,2,5,3,1,2,2016
3,4,6,3,4,2,2016
1,6,7,3,2,1,2016
0,5,6,1,2,2,2016
3,2,8,2,2,1,2016
0,4,7,2,2,2,2016
0,2,10,1,4,2,2016
0,1,2,3,1,1,2016
0,5,5,5,1,1,2016
1,5,6,3,2,2,2016
1,5,4,6,1,2,2016
1,6,5,4,2,1,2016
1,4,9,3,2,1,2016
2,5,3,5,1,2,2016
2,2,10,1,4,2,2016
0,5,5,5,1,1,2016
2,6,6,4,1,2,2016
1,2,3,5,1,1,2016
3,6,9,1,2,1,2016
0,4,8,1,2,1,2016
0,8,5,5,2,2,2016
0,2,10,1,2,1,2016
0,7,6,4,2,2,2016
2,2,9,3,2,2,2016
1,2,6,4,2,2,2016
1,7,5,6,2,2,2016
5,2,2,3,1,1,2016
10,1,8,3,2,2,2016
0,5,6,2,2,1,2016
2,6,7,3,2,1,2016
1,5,7,3,2,1,2016
2,5,7,1,2,1,2016
3,2,10,1,2,1,2016
7,8,6,5,2,1,2016
2,1,2,3,1,2,2016
1,1,8,1,4,1,2016
1,5,8,1,4,2,2016
3,6,5,6,2,2,2016
0,1,8,1,2,2,2016
10,7,7,3,2,1,2016
2,3,8,5,1,2,2016
2,5,7,3,2,1,2016
0,2,6,1,2,2,2016
1,5,4,5,1,2,2016
6,5,5,5,2,2,2016
0,1,7,2,2,2,2016
2,1,8,3,2,2,2016
3,5,6,4,2,2,2016
4,5,6,4,2,2,2016
1,5,9,2,4,2,2016
3,6,5,5,1,1,2016
3,6,5,5,2,2,2016
1,8,7,3,2,1,2016
2,2,9,2,2,2,2016
2,6,7,5,2,2,2016
0,5,7,2,2,2,2016
0,5,8,3,2,1,2016
0,3,10,3,2,2,2016
0,3,9,1,2,1,2016
0,5,4,3,1,1,2016
0,1,7,3,2,2,2016
2,5,10,3,4,1,2016
0,3,8,1,2,2,2016
3,7,5,5,1,2,2016
2,1,7,3,2,2,2016
0,2,10,1,2,2,2016
2,5,6,4,2,2,2016
0,5,8,1,2,1,2016
5,7,7,4,2,1,2016
3,5,6,4,2,2,2016
0,1,8,3,2,1,2016
3,2,2,3,1,2,2016
6,8,8,6,2,1,2016
1,8,9,1,2,2,2016
3,2,6,3,2,2,2016
1,5,7,2,2,1,2016
0,1,9,4,2,2,2016
1,8,7,4,2,1,2016
0,6,4,5,1,1,2016
5,6,5,5,1,2,2016
1,3,9,3,3,1,2016
1,6,5,2,1,1,2016
1,5,9,3,2,2,2016
7,5,5,3,1,2,2016
10,1,6,2,1,1,2016
0,2,10,1,2,2,2016
1,4,5,5,2,1,2016
0,2,10,1,4,2,2016
1,3,9,3,2,2,2016
0,2,2,3,1,1,2016
0,6,7,3,2,1,2016
3,5,6,3,2,2,2016
2,1,7,3,2,2,2016
0,1,9,1,2,2,2016
1,5,6,3,2,2,2016
0,2,10,1,2,1,2016
1,4,7,2,2,2,2016
0,7,6,4,2,1,2016
2,9,4,6,1,1,2016
0,2,10,1,2,1,2016
0,3,10,1,4,2,2016
0,5,9,1,2,1,2016
0,1,7,2,2,2,2016
0,4,8,3,3,2,2016
0,6,7,4,2,1,2016
1,6,10,3,2,2,2016
1,6,8,3,2,2,2016
1,5,6,3,1,2,2016
0,5,7,4,1,2,2016
0,6,10,4,2,1,2016
2,6,5,5,1,1,2016
1,1,2,5,1,1,2016
2,2,10,1,2,1,2016
1,1,7,3,2,2,2016
0,6,10,1,2,1,2016
8,4,8,4,2,2,2016
0,2,6,3,2,2,2016
0,3,10,1,2,2,2016
1,5,4,5,1,2,2016
1,1,8,2,2,2,2016
0,2,10,5,4,2,2016
0,5,6,3,1,1,2016
9,6,6,4,2,2,2016
1,1,8,1,4,2,2016
4,8,9,1,2,1,2016
6,7,5,5,1,2,2016
3,6,4,4,1,2,2016
0,2,10,3,2,1,2016
1,6,3,3,1,1,2016
3,8,6,6,2,2,2016
0,4,6,3,4,2,2016
1,2,3,3,1,1,2016
1,5,5,3,3,1,2016
5,1,1,1,1,2,2016
0,8,9,5,2,1,2016
0,1,6,3,2,2,2016
0,1,1,2,1,2,2016
1,4,7,3,2,2,2016
1,2,10,2,4,2,2016
5,5,6,3,2,2,2016
0,10,9,4,2,1,2016
4,5,3,5,1,1,2016
0,5,8,3,3,2,2016
1,8,6,6,2,1,2016
3,4,9,4,4,1,2016
0,2,10,1,3,2,2016
0,2,10,2,2,1,2016
2,3,3,5,1,2,2016
2,10,6,6,2,1,2016
2,4,6,3,2,2,2016
4,7,5,6,1,2,2016
0,1,3,5,1,1,2016
0,1,7,1,2,2,2016
0,2,10,1,2,2,2016
0,2,7,5,2,1,2016
2,2,7,2,2,1,2016
2,8,6,4,2,2,2016
4,1,2,2,1,2,2016
2,6,7,5,2,2,2016
1,1,3,5,1,2,2016
0,1,8,3,2,2,2016
0,6,7,5,4,2,2016
1,5,4,5,1,2,2016
1,8,5,4,2,1,2016
3,5,8,3,2,1,2016
0,5,4,5,1,1,2016
3,2,4,5,1,1,2016
5,1,4,5,1,1,2016
3,7,7,5,1,2,2016
3,7,6,3,2,2,2016
1,8,4,5,1,2,2016
1,8,6,3,1,1,2016
8,8,8,3,2,2,2016
2,5,4,5,1,1,2016
4,8,7,6,2,1,2016
0,8,6,6,3,2,2016
0,4,10,3,2,1,2016
0,2,9,1,2,2,2016
0,2,7,2,2,2,2016
3,5,6,4,2,2,2016
0,1,6,4,2,2,2016
5,5,6,4,2,1,2016
0,8,9,6,2,1,2016
1,1,2,3,1,2,2016
1,5,5,5,1,2,2016
2,1,4,3,2,2,2016
2,5,5,5,1,2,2016
1,6,6,5,1,2,2016
0,5,7,3,2,1,2016
0,6,5,4,1,1,2016
1,5,3,5,1,2,2016
1,5,6,3,2,2,2016
0,1,2,5,1,2,2016
13,6,8,3,2,1,2016
0,2,6,3,1,1,2016
2,2,3,5,1,1,2016
1,2,2,5,1,1,2016
2,5,7,3,2,2,2016
2,1,1,2,1,1,2016
0,3,8,1,4,2,2016
3,5,8,3,2,2,2016
1,8,6,6,2,2,2016
5,1,3,5,1,2,2016
0,9,7,4,2,1,2016
1,8,7,4,2,1,2016
0,2,9,1,2,2,2016
2,4,5,3,2,2,2016
3,9,8,6,2,1,2016
4,7,7,1,2,1,2016
1,5,5,5,2,2,2016
10,1,4,3,2,2,2016
2,8,6,6,2,1,2016
2,5,4,5,1,2,2016
1,5,4,5,1,1,2016
1,2,10,2,4,1,2016
0,3,10,3,2,1,2016
1,5,7,3,2,1,2016
0,5,7,2,2,2,2016
0,5,6,4,2,2,2016
0,3,9,1,2,1,2016
0,4,10,2,2,2,2016
5,2,2,3,1,1,2016
3,6,5,5,2,2,2016
5,1,6,2,2,2,2016
1,1,4,3,1,1,2016
1,5,6,6,2,2,2016
0,5,7,2,2,2,2016
3,6,6,3,2,1,2016
2,3,10,5,2,1,2016
0,5,7,2,2,2,2016
2,6,4,5,1,2,2016
5,1,7,3,2,2,2016
2,6,5,6,2,1,2016
4,7,5,5,2,1,2016
0,2,10,1,2,1,2016
0,10,8,5,2,1,2016
0,2,7,3,3,2,2016
0,1,1,2,1,1,2016
3,5,3,5,1,1,2016
4,9,7,4,2,1,2016
4,6,9,1,3,1,2016
1,1,1,2,1,1,2016
1,6,9,2,2,1,2016
1,3,8,3,2,1,2016
4,5,6,4,2,2,2016
1,6,5,5,2,2,2016
0,2,10,1,4,2,2016
2,1,8,2,2,2,2016
2,5,4,3,3,2,2016
2,1,8,1,2,2,2016
1,2,3,6,1,1,2016
0,5,6,4,1,1,2016
4,5,5,5,2,2,2016
3,5,7,1,2,2,2016
1,1,8,2,2,2,2016
0,1,7,1,2,2,2016
2,5,6,4,2,1,2016
0,3,6,4,2,2,2016
2,6,4,4,1,1,2016
1,5,6,3,2,2,2016
5,5,6,3,2,2,2016
0,2,8,2,4,2,2016
1,7,7,2,1,1,2016
1,2,5,5,2,2,2016
1,2,3,5,1,2,2016
0,6,4,3,1,1,2016
2,2,3,5,1,2,2016
5,5,3,5,1,1,2016
0,2,9,1,2,1,2016
0,4,8,1,2,2,2016
3,2,10,1,4,1,2016
1,2,9,1,2,2,2016
2,2,3,5,1,2,2016
1,6,5,5,1,1,2016
0,1,8,2,2,2,2016
2,5,4,5,2,2,2016
0,5,8,2,2,2,2016
1,5,7,3,2,1,2016
1,2,10,1,2,1,2016
0,2,9,1,2,2,2016
1,6,4,5,1,1,2016
0,2,8,2,2,1,2016
0,6,8,1,2,1,2016
2,4,4,5,1,2,2016
2,1,3,5,1,2,2016
2,8,6,5,2,1,2016
0,5,8,2,2,2,2016
10,5,5,3,2,2,2016
0,5,7,2,2,2,2016
0,5,6,4,2,2,2016
2,6,9,3,2,1,2016
1,8,6,5,2,1,2016
1,2,10,1,4,2,2016
2,7,6,4,2,1,2016
1,5,9,3,3,2,2016
1,3,8,2,2,2,2016
0,2,9,1,2,2,2016
2,2,4,5,2,2,2016
4,4,3,3,1,1,2016
1,6,8,5,2,2,2016
2,2,2,3,1,1,2016
0,3,3,2,2,2,2016
2,5,5,5,1,1,2016
1,8,7,4,2,1,2016
1,1,2,2,1,1,2016
0,2,10,1,4,2,2016
1,8,7,3,2,1,2016
3,4,9,5,2,1,2016
0,1,4,6,1,1,2016
5,8,9,4,2,1,2016
3,2,10,2,2,1,2016
0,2,6,5,1,1,2016
6,7,5,5,2,1,2016
0,8,5,5,2,2,2016
2,3,6,2,2,2,2016
0,4,7,3,1,1,2016
1,6,5,5,1,1,2016
0,2,7,3,1,2,2016
1,6,10,5,2,2,2016
1,2,9,1,2,2,2016
1,8,5,5,2,2,2016
2,6,10,5,2,2,2016
1,1,1,2,1,1,2016
1,2,3,5,1,2,2016
1,7,7,3,2,2,2016
3,5,2,5,1,1,2016
0,1,1,1,1,2,2016
1,2,10,1,2,1,2016
0,3,9,1,2,2,2016
1,8,7,2,2,2,2016
1,5,4,5,1,2,2016
1,8,6,5,2,1,2016
0,3,8,1,2,1,2016
0,4,4,1,1,1,2016
0,5,5,5,1,1,2016
2,5,5,5,1,2,2016
1,9,8,6,2,1,2016
3,8,7,3,1,1,2016
1,2,9,6,3,1,2016
0,3,8,3,1,1,2016
6,6,7,2,2,2,2016
1,6,8,3,2,2,2016
1,8,5,5,2,2,2016
0,2,2,3,1,2,2016
5,8,5,5,2,2,2016
0,5,8,1,2,1,2016
2,2,10,3,2,2,2016
0,2,10,1,2,2,2016
1,5,8,2,2,1,2016
1,5,5,4,2,2,2016
1,1,6,4,2,2,2016
1,3,3,5,1,2,2016
0,2,9,1,2,2,2016
1,2,10,1,4,1,2016
0,5,9,1,2,1,2016
2,6,5,5,1,1,2016
6,6,6,5,2,2,2016
1,4,9,1,2,1,2016
1,4,8,1,2,1,2016
1,5,5,3,1,2,2016
0,5,4,5,1,1,2016
10,8,4,6,1,1,2016
0,4,6,3,2,2,2016
0,2,10,1,2,2,2016
2,7,5,4,2,1,2016
0,2,4,3,2,2,2016
5,6,6,5,1,1,2016
1,8,10,5,2,1,2016
2,5,4,5,1,1,2016
0,5,5,5,1,1,2016
0,10,4,3,2,1,2016
0,2,10,1,2,1,2016
1,8,7,4,2,1,2016
1,6,6,3,2,1,2016
0,2,2,2,1,1,2016
0,6,7,3,2,1,2016
6,4,5,3,2,2,2016
0,2,10,1,2,2,2016
0,3,10,1,4,2,2016
0,5,10,1,2,1,2016
2,2,7,3,2,2,2016
1,7,4,5,1,1,2016
3,5,7,3,2,1,2016
0,3,10,1,2,2,2016
0,2,10,5,4,1,2016
1,5,7,2,1,1,2016
0,5,5,3,2,2,2016
1,1,3,5,1,2,2016
2,6,5,5,1,1,2016
2,2,2,5,1,1,2016
1,5,4,4,1,2,2016
3,2,3,5,1,2,2016
2,5,5,5,1,2,2016
12,1,10,3,2,2,2016
0,1,6,4,2,2,2016
1,6,4,5,1,1,2016
1,2,2,5,1,2,2016
0,1,8,1,2,2,2016
0,2,6,2,3,1,2016
0,4,5,5,1,1,2016
1,5,7,2,3,2,2016
0,6,7,3,2,1,2016
5,2,3,5,1,1,2016
2,2,3,5,1,1,2016
1,5,4,5,1,2,2016
1,1,2,3,1,2,2016
1,1,1,1,1,2,2016
0,1,10,2,2,2,2016
0,5,8,3,2,1,2016
2,5,4,5,1,2,2016
1,8,6,3,2,2,2016
0,5,7,2,2,1,2016
0,6,10,4,1,1,2016
1,2,10,1,2,1,2016
1,2,2,5,1,1,2016
0,1,2,3,1,2,2016
0,5,9,3,2,1,2016
1,6,5,3,2,2,2016
1,8,8,5,2,1,2016
5,6,7,3,2,1,2016
5,8,6,6,2,2,2016
0,2,9,1,2,2,2016
0,7,5,5,1,1,2016
3,5,9,2,2,1,2016
0,1,10,1,2,2,2016
1,5,7,3,2,2,2016
1,7,6,3,1,2,2016
1,6,5,5,2,1,2016
1,2,3,6,1,2,2016
2,5,4,5,2,1,2016
0,6,5,5,2,1,2016
0,5,9,2,2,1,2016
2,5,4,5,1,1,2016
2,8,7,5,2,2,2016
10,8,7,4,2,1,2016
0,2,10,3,2,1,2016
0,3,9,3,2,1,2016
1,5,5,4,1,1,2016
0,2,5,5,2,1,2016
12,3,9,1,4,2,2016
2,3,10,1,2,2,2016
0,2,7,2,2,2,2016
0,2,6,5,2,2,2016
1,2,2,2,1,2,2016
1,5,3,2,1,1,2016
1,2,8,1,2,2,2016
2,5,7,3,2,1,2016
1,3,9,2,2,2,2016
1,6,6,4,2,1,2016
3,1,2,3,1,2,2016
1,2,10,2,2,2,2016
0,2,10,1,4,2,2016
0,2,10,1,4,2,2016
3,5,7,2,2,2,2016
0,2,10,1,4,2,2016
0,2,9,1,2,2,2016
1,2,10,2,4,2,2016
8,6,6,4,2,2,2016
0,7,6,5,2,1,2016
6,2,4,5,2,2,2016
1,5,4,5,1,2,2016
4,3,4,3,2,2,2016
1,2,3,5,1,1,2016
1,6,5,5,2,1,2016
0,7,8,2,3,1,2016
1,1,7,3,2,2,2016
0,7,5,3,2,1,2016
3,5,3,3,1,2,2016
3,2,3,5,1,1,2016
0,4,10,3,4,2,2016
1,5,3,5,1,2,2016
2,6,4,5,1,1,2016
2,3,9,3,2,1,2016
0,5,3,3,1,2,2016
2,9,8,6,2,1,2016
3,5,6,5,2,1,2016
0,8,10,6,4,1,2016
1,2,10,1,3,2,2016
0,1,7,2,2,2,2016
4,5,3,5,1,2,2016
0,7,5,6,2,2,2016
0,1,6,2,1,1,2016
0,6,7,3,2,2,2016
1,2,9,3,2,1,2016
0,5,7,3,2,1,2016
3,6,5,5,2,2,2016
1,6,7,3,2,2,2016
1,2,3,5,1,2,2016
1,3,3,5,1,1,2016
3,2,7,3,2,1,2016
3,5,4,5,1,2,2016
3,7,7,5,2,1,2016
0,6,7,3,1,1,2016
0,8,4,5,1,1,2016
0,7,5,2,2,1,2016
0,6,4,6,1,1,2016
1,2,9,1,2,2,2016
0,2,2,3,1,1,2016
1,6,6,3,2,1,2016
2,1,1,2,1,2,2016
4,10,3,6,1,1,2016
1,2,9,2,2,2,2016
0,8,8,5,2,2,2016
0,2,10,1,2,2,2016
5,5,8,5,2,2,2016
1,7,7,3,2,1,2016
3,6,9,5,2,1,2016
3,7,5,6,2,1,2016
0,2,8,1,2,2,2016
0,2,3,5,1,1,2016
2,5,7,1,3,1,2016
0,6,3,5,1,1,2016
0,1,6,3,1,1,2016
0,7,5,3,2,1,2016
1,1,7,3,2,2,2016
0,2,10,1,4,2,2016
1,4,4,5,1,2,2016
0,5,10,2,4,2,2016
6,6,5,5,2,1,2016
3,8,9,4,2,1,2016
0,2,7,1,2,2,2016
3,8,7,3,2,1,2016
0,2,10,1,4,2,2016
0,6,4,4,2,1,2016
3,5,4,5,2,2,2016
3,6,7,3,2,2,2016
3,2,3,5,1,2,2016
0,2,9,1,4,1,2016
0,3,10,3,2,1,2016
1,1,6,5,1,2,2016
12,2,8,2,2,1,2016
2,10,5,5,2,2,2016
1,3,10,3,2,1,2016
0,6,6,5,2,2,2016
3,4,7,3,2,2,2016
0,6,8,2,2,1,2016
6,2,4,5,1,2,2016
0,7,5,5,1,1,2016
2,5,3,5,1,2,2016
1,2,4,5,1,1,2016
0,8,6,4,2,1,2016
0,6,4,5,1,2,2016
1,1,3,5,1,2,2016
0,2,3,5,1,2,2016
2,6,7,4,2,1,2016
0,2,3,5,1,2,2016
0,2,9,1,2,2,2016
0,1,2,3,1,2,2016
2,9,5,6,2,1,2016
0,3,8,3,2,2,2016
5,5,8,3,2,1,2016
1,6,8,3,2,2,2016
0,1,2,3,1,2,2016
1,2,10,1,4,1,2016
10,8,7,5,2,2,2017
1,7,7,5,2,2,2017
1,3,7,5,2,2,2017
4,5,7,5,2,2,2017
1,2,11,1,2,2,2017
0,5,11,3,2,1,2017
2,7,9,2,2,1,2017
3,6,5,5,1,2,2017
1,6,5,3,1,1,2017
9,9,6,3,2,1,2017
4,5,4,3,1,1,2017
1,3,4,3,1,1,2017
3,3,4,3,1,1,2017
3,4,10,1,2,2,2017
2,1,7,3,2,2,2017
1,1,7,3,2,2,2017
0,3,8,3,2,2,2017
2,6,3,5,1,2,2017
3,1,2,3,1,2,2017
4,1,2,3,1,2,2017
2,2,2,3,1,2,2017
1,2,2,3,1,2,2017
1,1,8,3,2,1,2017
1,1,8,3,2,1,2017
5,5,6,4,2,2,2017
0,5,7,3,2,2,2017
8,5,7,3,2,2,2017
1,5,8,3,2,2,2017
1,5,8,3,2,2,2017
2,5,7,3,2,2,2017
0,5,7,3,2,2,2017
0,5,7,3,2,2,2017
2,7,7,2,2,1,2017
1,7,4,3,1,1,2017
0,2,1,2,1,1,2017
6,1,10,3,2,2,2017
0,2,11,1,2,2,2017
3,2,11,1,2,2,2017
0,3,11,1,2,2,2017
0,1,11,1,4,2,2017
0,1,11,1,4,2,2017
0,3,11,1,4,2,2017
1,3,11,1,4,2,2017
0,7,6,2,2,1,2017
1,7,7,4,2,1,2017
0,8,8,4,2,1,2017
20,7,8,4,2,1,2017
3,8,8,4,2,1,2017
0,2,11,2,2,2,2017
0,2,11,2,2,2,2017
0,7,7,6,1,2,2017
0,1,11,1,1,2,2017
3,6,5,4,1,1,2017
1,6,5,4,1,1,2017
0,6,6,4,1,1,2017
1,6,6,4,1,1,2017
4,10,6,6,2,1,2017
1,10,6,6,2,1,2017
2,10,6,6,2,1,2017
2,10,6,6,2,1,2017
3,6,5,5,2,2,2017
2,1,10,1,2,2,2017
0,5,9,1,2,2,2017
0,6,9,1,2,2,2017
0,5,9,1,2,2,2017
0,5,11,1,2,1,2017
0,1,11,1,2,1,2017
3,4,10,2,2,2,2017
5,10,7,5,2,2,2017
3,7,8,2,2,1,2017
2,4,6,3,1,2,2017
2,2,6,3,1,2,2017
1,2,6,3,1,2,2017
2,2,6,3,1,2,2017
0,6,11,3,2,2,2017
10,7,7,3,2,1,2017
4,6,11,1,4,1,2017
1,5,11,1,4,1,2017
3,10,7,4,2,2,2017
1,10,8,4,2,2,2017
1,1,11,4,2,2,2017
0,10,11,3,2,2,2017
1,6,7,3,2,2,2017
1,5,7,2,2,1,2017
1,9,6,5,1,2,2017
0,9,6,5,1,2,2017
2,9,6,5,1,2,2017
2,9,6,5,1,2,2017
4,6,9,4,2,2,2017
2,5,9,4,2,2,2017
1,6,9,4,2,2,2017
2,5,9,4,2,2,2017
5,1,2,2,1,2,2017
0,1,2,2,1,2,2017
10,1,2,2,1,2,2017
5,1,2,2,1,2,2017
10,6,6,3,4,2,2017
0,6,6,3,4,2,2017
0,5,6,3,4,2,2017
0,5,6,3,4,2,2017
0,5,10,3,3,2,2017
0,5,10,3,3,2,2017
0,5,10,3,3,2,2017
0,5,10,3,3,2,2017
0,8,7,3,2,1,2017
6,8,7,3,2,1,2017
1,7,7,3,2,1,2017
2,8,7,3,2,1,2017
0,2,1,1,1,2,2017
3,8,6,5,2,2,2017
0,10,6,5,2,2,2017
1,10,6,5,2,2,2017
0,9,6,5,1,2,2017
1,7,5,4,1,1,2017
3,7,5,4,1,1,2017
1,5,5,4,1,1,2017
0,4,10,1,2,2,2017
0,4,10,1,2,2,2017
0,5,9,1,2,2,2017
0,3,10,1,2,2,2017
0,2,2,3,1,1,2017
0,2,2,3,1,1,2017
1,1,2,3,1,1,2017
1,2,11,1,3,2,2017
1,2,2,3,1,2,2017
1,1,3,5,1,2,2017
1,5,3,5,1,2,2017
1,5,3,5,1,2,2017
3,7,5,5,2,2,2017
1,6,5,5,2,2,2017
3,6,6,5,2,2,2017
0,7,5,5,2,2,2017
4,1,10,1,2,2,2017
0,4,10,1,2,2,2017
2,2,9,2,2,2,2017
3,6,5,5,2,2,2017
1,1,4,3,2,2,2017
1,5,7,3,2,2,2017
0,4,11,6,2,1,2017
0,5,11,6,2,1,2017
0,5,11,6,2,1,2017
2,5,11,6,2,1,2017
0,2,11,1,2,2,2017
0,6,6,4,1,1,2017
0,6,6,4,1,1,2017
0,6,6,4,1,1,2017
1,6,6,4,1,1,2017
3,5,4,5,1,1,2017
3,6,6,5,1,1,2017
1,7,6,5,1,2,2017
2,7,6,5,1,1,2017
1,7,6,5,1,1,2017
1,7,6,4,1,2,2017
6,6,4,5,2,2,2017
3,6,4,5,2,2,2017
0,6,5,5,2,2,2017
0,5,7,3,1,1,2017
6,5,7,3,1,1,2017
1,5,7,3,1,1,2017
3,5,10,6,2,1,2017
5,5,7,3,2,2,2017
4,6,7,3,2,2,2017
4,5,7,3,2,2,2017
2,5,7,3,2,2,2017
0,1,5,3,2,2,2017
2,3,1,2,1,1,2017
0,2,2,3,1,1,2017
0,1,2,3,1,1,2017
1,1,2,3,1,1,2017
1,4,8,4,2,1,2017
2,2,1,1,1,1,2017
1,2,1,2,1,1,2017
1,2,1,2,1,1,2017
2,8,6,5,1,2,2017
0,8,6,5,1,2,2017
0,8,6,5,1,2,2017
0,8,6,5,1,2,2017
1,2,11,1,4,2,2017
0,3,11,1,4,2,2017
0,2,10,1,4,2,2017
1,2,11,1,4,2,2017
2,5,6,3,2,2,2017
6,6,6,5,2,2,2017
1,6,6,5,2,2,2017
2,7,6,5,2,2,2017
2,6,6,5,2,2,2017
5,2,2,5,1,2,2017
2,2,2,3,1,1,2017
0,2,2,3,1,1,2017
0,2,2,3,1,1,2017
1,1,2,3,1,1,2017
5,9,8,5,2,2,2017
1,7,7,5,2,2,2017
3,2,2,3,1,2,2017
1,2,2,5,1,2,2017
2,2,2,3,1,2,2017
2,3,2,5,1,2,2017
0,2,11,1,4,2,2017
0,3,11,1,4,2,2017
6,1,11,1,4,2,2017
3,1,11,1,4,2,2017
5,1,3,5,1,2,2017
1,4,3,5,1,2,2017
5,4,3,5,1,2,2017
3,3,3,5,1,2,2017
3,6,5,5,2,2,2017
0,5,5,5,2,2,2017
5,7,5,5,2,2,2017
0,3,5,5,2,2,2017
1,5,10,3,4,2,2017
6,5,10,3,4,2,2017
1,3,10,3,4,2,2017
2,2,10,3,4,2,2017
1,4,6,1,2,2,2017
1,5,8,3,2,2,2017
5,7,7,5,2,1,2017
2,8,7,5,2,1,2017
3,8,7,5,2,1,2017
1,8,7,5,2,1,2017
1,1,6,3,2,2,2017
3,10,7,5,2,1,2017
2,10,7,5,2,1,2017
1,10,7,5,2,1,2017
6,10,7,5,2,1,2017
0,2,11,1,2,1,2017
12,6,6,3,2,1,2017
5,5,6,3,2,1,2017
5,5,6,3,2,1,2017
3,5,6,3,2,1,2017
